metraz,rozloha,energeticka_narocnost,stav,lokalita,cena,link
39,1+kk,B,Ve velmi dobrém stavu,plzensky-kraj,3900000,https://www.sreality.cz/detail/prodej/byt/1+kk/kasperske-hory-kasperske-hory-sumavska/2199741004
101,4+kk,B,Novostavba,stredocesky-kraj,8609500,https://www.sreality.cz/detail/prodej/byt/4+kk/kolin-kolin-v-tridvorska/587801164
72,3+kk,G,Novostavba,jihomoravsky-kraj,7222000,https://www.sreality.cz/detail/prodej/byt/3+kk/hrusovany-u-brna-hrusovany-u-brna-vodni/1239376460
25,1+kk,G,V dobrém stavu,jihocesky-kraj,2490000,https://www.sreality.cz/detail/prodej/byt/1+kk/jindrichuv-hradec-jindrichuv-hradec-iii-sidliste-vajgar/4062011980
63,3+kk,B,Novostavba,stredocesky-kraj,5995000,https://www.sreality.cz/detail/prodej/byt/3+kk/kutna-hora-karlov-v-zakouti/607519308
38,1+kk,B,Novostavba,stredocesky-kraj,5049000,https://www.sreality.cz/detail/prodej/byt/1+kk/nehvizdy-nehvizdy-/1668461132
80,2+kk,B,Novostavba,stredocesky-kraj,6827219,https://www.sreality.cz/detail/prodej/byt/2+kk/kostelec-nad-cernymi-lesy-kostelec-nad-cernymi-lesy-prazska/1506566732
53,2+kk,G,Ve velmi dobrém stavu,kralovehradecky-kraj,6190000,https://www.sreality.cz/detail/prodej/byt/2+kk/hradec-kralove-hradec-kralove-bratri-capku/4203569740
76,3+kk,C,Ve velmi dobrém stavu,jihocesky-kraj,6500000,https://www.sreality.cz/detail/prodej/byt/3+kk/frymburk-kovarov-/141505100
15,1+kk,G,Ve velmi dobrém stavu,praha,3200000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-hlubocepy-geologicka/1431134796
65,3+kk,B,Novostavba,stredocesky-kraj,5773200,https://www.sreality.cz/detail/prodej/byt/3+kk/kolin-kolin-v-tridvorska/2903056972
36,1+kk,G,Ve velmi dobrém stavu,praha,11500000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-mala-strana-valdstejnske-namesti/3129709132
26,1+kk,G,Ve velmi dobrém stavu,stredocesky-kraj,3540000,https://www.sreality.cz/detail/prodej/byt/1+kk/kladno-kladno-cs-armady/3065864780
77,2+kk,G,Ve velmi dobrém stavu,praha,9900000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-v-jezerach/3965768268
51,2+kk,B,Novostavba,praha,11990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-liben-smrckova/3759211084
99,4+kk,C,Po rekonstrukci,jihomoravsky-kraj,11490000,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-sobesice-kobylin/2865521228
117,3+kk,G,Ve velmi dobrém stavu,praha,37900000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-mala-strana-valdstejnske-namesti/2526388812
80,3+kk,B,Ve velmi dobrém stavu,praha,9990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-kbely-martinicka/1431142988
69,2+kk,B,Novostavba,jihomoravsky-kraj,7497000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-kninicky-ondrova/1408086604
75,4+kk,D,Ve velmi dobrém stavu,praha,9299900,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-michle-podle-kacerova/2337043020
287,4+kk,B,Novostavba,jihomoravsky-kraj,14713000,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-kninicky-ondrova/861054028
75,4+kk,C,Ve velmi dobrém stavu,praha,8999900,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-troja-mazurska/1507226188
107,3+kk,B,Novostavba,praha,24283228,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-bubenec-gotthardska/162054732
125,2+kk,B,Novostavba,praha,24945361,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bubenec-gotthardska/2851652172
106,4+kk,B,Ve velmi dobrém stavu,praha,13790000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kbely-hulkova/2209043788
63,3+kk,B,Novostavba,plzensky-kraj,6590000,https://www.sreality.cz/detail/prodej/byt/3+kk/plzen-skvrnany-krimicka/2079855180
124,5+kk,B,Novostavba,stredocesky-kraj,10690000,https://www.sreality.cz/detail/prodej/byt/5+kk/kladno-dubi-bustehradska/4046221900
113,4+kk,E,Po rekonstrukci,moravskoslezsky-kraj,5150000,https://www.sreality.cz/detail/prodej/byt/4+kk/bohumin-novy-bohumin-jana-palacha/1604084300
67,3+kk,B,Novostavba,stredocesky-kraj,6390000,https://www.sreality.cz/detail/prodej/byt/3+kk/kolin-kolin-v-tridvorska/1980310092
60,1+kk,B,Novostavba,praha,7990000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-strasnice-zverinova/913506892
48,2+kk,C,Ve velmi dobrém stavu,plzensky-kraj,4950000,https://www.sreality.cz/detail/prodej/byt/2+kk/zelezna-ruda-zelezna-ruda-sklarska/803803724
46,2+kk,G,V dobrém stavu,jihomoravsky-kraj,4800000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-lisen-hornikova/3001819724
31,1+kk,G,V dobrém stavu,jihomoravsky-kraj,4439500,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-brno-mesto-/3489882700
83,3+kk,D,Ve velmi dobrém stavu,stredocesky-kraj,4990000,https://www.sreality.cz/detail/prodej/byt/3+kk/tynec-nad-sazavou-chrast-nad-sazavou-/3941360204
62,2+kk,G,Ve velmi dobrém stavu,ustecky-kraj,2500000,https://www.sreality.cz/detail/prodej/byt/2+kk/petrohrad-petrohrad-/3756810828
52,1+kk,B,Novostavba,liberecky-kraj,9890000,https://www.sreality.cz/detail/prodej/byt/1+kk/harrachov-harrachov-/3035492940
54,2+kk,G,V dobrém stavu,praha,7989000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-uhrineves-jindricha-bubenicka/3833688652
25,1+kk,G,V dobrém stavu,praha,3790000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vrsovice-sportovni/833217100
30,1+kk,G,Novostavba,jihomoravsky-kraj,3940000,https://www.sreality.cz/detail/prodej/byt/1+kk/hrusovany-u-brna-hrusovany-u-brna-vodni/2007982668
84,4+kk,C,Ve velmi dobrém stavu,praha,8999900,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kamyk-dobevska/2985894476
132,5+kk,C,Ve velmi dobrém stavu,praha,17990000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-branik-mezivrsi/2577138252
82,3+kk,G,Ve velmi dobrém stavu,praha,12400000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-jindricha-plachty/3949294156
84,3+kk,B,Novostavba,praha,13965000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-zenklova/3887825484
114,5+kk,B,Novostavba,praha,16680000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-hostavice-ceskobrodska/1972765260
48,2+kk,B,Po rekonstrukci,jihomoravsky-kraj,7497000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-jundrov-jasanova/89526860
60,2+kk,B,Ve velmi dobrém stavu,kralovehradecky-kraj,12850000,https://www.sreality.cz/detail/prodej/byt/2+kk/spindleruv-mlyn-spindleruv-mlyn-/1227612748
91,3+kk,B,Novostavba,olomoucky-kraj,10990000,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-olomouc-eduarda-hamburgera/3885642316
94,4+kk,G,V dobrém stavu,praha,8999000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vysocany-jandova/3381469772
49,2+kk,B,Novostavba,praha,7200000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-podebradska/3520533068
55,2+kk,C,Ve velmi dobrém stavu,praha,8570000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-vinohradska/3639136844
74,3+kk,G,Ve velmi dobrém stavu,stredocesky-kraj,6900000,https://www.sreality.cz/detail/prodej/byt/3+kk/jesenice-jesenice-mezi-domy/2107400780
24,1+kk,C,Ve velmi dobrém stavu,praha,4190000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-chodov-ceneticka/187105868
89,4+kk,D,Po rekonstrukci,stredocesky-kraj,8998000,https://www.sreality.cz/detail/prodej/byt/4+kk/celakovice-celakovice-masarykova/1713926732
60,2+kk,G,Po rekonstrukci,praha,7250000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hloubetin-konzumni/379204172
91,4+kk,G,Ve velmi dobrém stavu,praha,9400000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-ujezd-nad-lesy-slitrova/3365413452
59,2+kk,B,Novostavba,praha,9526000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-malesicka/599564876
63,2+kk,C,Novostavba,liberecky-kraj,6998000,https://www.sreality.cz/detail/prodej/byt/2+kk/rokytnice-nad-jizerou-rokytno-/2232386124
38,1+kk,B,Novostavba,praha,6369000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zizkov-malesicka/3041894988
73,3+kk,C,Ve velmi dobrém stavu,praha,10490000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-krizova/1099424332
69,2+kk,G,Po rekonstrukci,praha,9998927,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-borivojova/201638476
83,3+kk,B,Novostavba,praha,13614920,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-neklance/3226313292
39,1+kk,B,Ve velmi dobrém stavu,stredocesky-kraj,5700000,https://www.sreality.cz/detail/prodej/byt/1+kk/jesenice-jesenice-cedrova/1371087436
116,5+kk,B,Novostavba,stredocesky-kraj,10490000,https://www.sreality.cz/detail/prodej/byt/5+kk/stehelceves-stehelceves-hlavni/4045378124
116,4+kk,A,Novostavba,praha,21420000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-radlice-u-komina/330044748
43,1+kk,B,Novostavba,jihocesky-kraj,4890000,https://www.sreality.cz/detail/prodej/byt/1+kk/trebon-trebon-ii-jiriho-havlise/2735305292
48,2+kk,G,V dobrém stavu,plzensky-kraj,5650000,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-vychodni-predmesti-guldenerova/2908578380
48,2+kk,G,V dobrém stavu,stredocesky-kraj,2599000,https://www.sreality.cz/detail/prodej/byt/2+kk/dymokury-dymokury-osvobozeni/3149558348
83,3+kk,D,Ve velmi dobrém stavu,praha,9977000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-ujezd-u-pruhonic-vodnicka/224223820
90,3+kk,G,Po rekonstrukci,liberecky-kraj,5200000,https://www.sreality.cz/detail/prodej/byt/3+kk/jablonec-nad-nisou-rynovice-zelivskeho/1566401100
62,2+kk,B,Novostavba,praha,9859080,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-nad-koulkou/2519114316
32,1+kk,C,Ve velmi dobrém stavu,praha,5849000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-malesice-ungarova/26350156
59,2+kk,B,Novostavba,praha,8967954,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-pod-krocinkou/2490868300
41,2+kk,G,Ve velmi dobrém stavu,stredocesky-kraj,4200000,https://www.sreality.cz/detail/prodej/byt/2+kk/benatky-nad-jizerou-benatky-nad-jizerou-ii-platanova/2690581068
103,3+kk,B,Ve velmi dobrém stavu,vysocina-kraj,4150000,https://www.sreality.cz/detail/prodej/byt/3+kk/ledec-nad-sazavou-ledec-nad-sazavou-ruzova/2655671628
49,1+kk,C,Novostavba,praha,7950000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-starokosirska/259465804
66,3+kk,A,Novostavba,jihomoravsky-kraj,10112000,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-komin-bystrcka/3375002188
151,3+kk,C,Ve velmi dobrém stavu,praha,22500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stresovice-nad-hradnim-vodojemem/2310828620
60,2+kk,C,Ve velmi dobrém stavu,kralovehradecky-kraj,5398000,https://www.sreality.cz/detail/prodej/byt/2+kk/vrchlabi-vrchlabi-krkonosska/766252364
128,3+kk,C,Ve velmi dobrém stavu,praha,14500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-bublikova/2822988364
131,5+kk,B,Po rekonstrukci,stredocesky-kraj,12913048,https://www.sreality.cz/detail/prodej/byt/5+kk/celakovice-celakovice-krizikova/4048011852
98,4+kk,B,Novostavba,praha,17090000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-na-laurove/938804556
115,4+kk,B,Novostavba,praha,14480000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hostavice-ceskobrodska/2414875212
170,4+kk,C,Novostavba,praha,22990000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-jinonice-reporyjska/1966518860
25,1+kk,B,Novostavba,liberecky-kraj,3690000,https://www.sreality.cz/detail/prodej/byt/1+kk/jablonec-nad-jizerou-bratrouchov-/2620133964
98,3+kk,G,Novostavba,jihocesky-kraj,7390000,https://www.sreality.cz/detail/prodej/byt/3+kk/ceske-budejovice-ceske-budejovice-3-k-weise/2664600140
50,2+kk,B,Po rekonstrukci,jihomoravsky-kraj,6240000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-cerna-pole-merhautova/21041740
43,1+kk,C,Novostavba,praha,7550000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-starokosirska/2323063372
84,2+kk,C,Novostavba,praha,9650000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-starokosirska/2506564172
45,2+kk,C,Novostavba,praha,7840000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-starokosirska/360129100
108,3+kk,C,Novostavba,praha,15990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-pitterova/3182563916
90,3+kk,B,Novostavba,praha,18628295,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-nadrazni/893776460
88,3+kk,B,Ve velmi dobrém stavu,praha,16290000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-ke-kapslovne/4036473420
28,2+kk,B,Ve velmi dobrém stavu,jihomoravsky-kraj,5350000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-kralovo-pole-bozeny-nemcove/4204683852
83,3+kk,G,Ve velmi dobrém stavu,olomoucky-kraj,11000000,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-hejcin-jarmily-glazarove/834273868
41,2+kk,G,Ve velmi dobrém stavu,plzensky-kraj,3360000,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-vychodni-predmesti-koterovska/2416116300
41,2+kk,C,Ve velmi dobrém stavu,praha,5200000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zabehlice-choceradska/2281267788
78,3+kk,G,Ve velmi dobrém stavu,jihomoravsky-kraj,8500000,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-veveri-veveri/3694178892
76,3+kk,B,Novostavba,olomoucky-kraj,6199000,https://www.sreality.cz/detail/prodej/byt/3+kk/prostejov-prostejov-legionarska/3208262220
59,2+kk,A,Novostavba,praha,10724000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-radlice-u-komina/1798042188
63,2+kk,E,V dobrém stavu,praha,8990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-boleslavska/2582389324
90,2+kk,G,Po rekonstrukci,praha,25500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-/3222365516
76,3+kk,B,Novostavba,stredocesky-kraj,8714300,https://www.sreality.cz/detail/prodej/byt/3+kk/bakov-nad-jizerou-bakov-nad-jizerou-boleslavska/980361804
140,4+kk,G,Ve velmi dobrém stavu,olomoucky-kraj,10990000,https://www.sreality.cz/detail/prodej/byt/4+kk/olomouc-olomouc-havlickova/2024206924
69,2+kk,C,Novostavba,plzensky-kraj,8149000,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-bolevec-u-velkeho-rybnika/841507404
72,2+kk,G,Po rekonstrukci,ustecky-kraj,2770000,https://www.sreality.cz/detail/prodej/byt/2+kk/chomutov-chomutov-brezenecka/3363439180
108,4+kk,A,Ve velmi dobrém stavu,stredocesky-kraj,6995000,https://www.sreality.cz/detail/prodej/byt/4+kk/velvary-velvary-/387859788
35,2+kk,G,V dobrém stavu,praha,5921000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-hanusova/1123598924
28,2+kk,B,Ve velmi dobrém stavu,jihomoravsky-kraj,5350000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-kralovo-pole-bozeny-nemcove/4204683852
125,4+kk,G,Po rekonstrukci,praha,37900000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vinohrady-/286352716
57,2+kk,C,Ve velmi dobrém stavu,stredocesky-kraj,6790000,https://www.sreality.cz/detail/prodej/byt/2+kk/hostivice-hostivice-toskanska/2589856332
73,3+kk,F,Ve velmi dobrém stavu,stredocesky-kraj,5400000,https://www.sreality.cz/detail/prodej/byt/3+kk/mlada-boleslav-mlada-boleslav-ii-havlickova/3946406476
65,3+kk,C,Ve velmi dobrém stavu,praha,7190000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zabehlice-ostruzinova/3652055628
83,3+kk,G,Ve velmi dobrém stavu,olomoucky-kraj,11000000,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-hejcin-jarmily-glazarove/834273868
63,1+kk,C,Novostavba,praha,9800000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-starokosirska/2152145484
54,2+kk,C,Novostavba,stredocesky-kraj,5090000,https://www.sreality.cz/detail/prodej/byt/2+kk/milovice-mlada-zatopkova/2057728588
92,4+kk,B,Novostavba,stredocesky-kraj,9400000,https://www.sreality.cz/detail/prodej/byt/4+kk/nove-straseci-nove-straseci-viktora-olivy/1569862220
50,2+kk,G,Po rekonstrukci,jihomoravsky-kraj,5985000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-kralovo-pole-palackeho-trida/1433297484
32,1+kk,G,Ve velmi dobrém stavu,jihomoravsky-kraj,4500000,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-brno-mesto-novobranska/3393286732
22,1+kk,C,Po rekonstrukci,jihocesky-kraj,3500000,https://www.sreality.cz/detail/prodej/byt/1+kk/ceske-budejovice-ceske-budejovice-pekarenska/577704524
82,3+kk,D,Po rekonstrukci,praha,10990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-/1164796492
98,3+kk,G,Novostavba,jihocesky-kraj,7390000,https://www.sreality.cz/detail/prodej/byt/3+kk/ceske-budejovice-ceske-budejovice-3-k-weise/2664600140
41,1+kk,C,Novostavba,praha,7000000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-starokosirska/1081549388
76,4+kk,B,Novostavba,jihomoravsky-kraj,14190350,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-pisarky-antonina-prochazky/1188848204
41,2+kk,G,Ve velmi dobrém stavu,plzensky-kraj,3360000,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-vychodni-predmesti-koterovska/2416116300
162,3+kk,G,Ve velmi dobrém stavu,praha,18690000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-kremencova/3928453708
54,2+kk,B,Novostavba,praha,9837532,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-haje-stichova/1855873612
109,3+kk,F,Ve velmi dobrém stavu,jihomoravsky-kraj,10490000,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-ponava-rybnicek/2362966604
108,3+kk,C,Ve velmi dobrém stavu,plzensky-kraj,9490000,https://www.sreality.cz/detail/prodej/byt/3+kk/plzen-cernice-v-bezinkach/3418518092
74,3+kk,B,Novostavba,praha,9590000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-sobin-zeleticka/3837923916
22,1+kk,C,V dobrém stavu,praha,3750000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kobylisy-kyselova/1177743948
60,2+kk,B,Ve velmi dobrém stavu,kralovehradecky-kraj,12850000,https://www.sreality.cz/detail/prodej/byt/2+kk/spindleruv-mlyn-spindleruv-mlyn-/1227612748
73,3+kk,G,Po rekonstrukci,praha,9077580,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-horni-pocernice-lhotska/3792269900
32,1+kk,C,Ve velmi dobrém stavu,praha,5490000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-motol-kudrnova/2099520076
63,3+kk,B,Novostavba,plzensky-kraj,6590000,https://www.sreality.cz/detail/prodej/byt/3+kk/plzen-skvrnany-krimicka/2079855180
72,3+kk,B,Novostavba,stredocesky-kraj,6990000,https://www.sreality.cz/detail/prodej/byt/3+kk/mlada-boleslav-mlada-boleslav-konevova/3387150924
80,3+kk,B,Ve velmi dobrém stavu,praha,11990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-letnany-nepomuckych/3387646540
33,1+kk,G,Po rekonstrukci,stredocesky-kraj,1981500,https://www.sreality.cz/detail/prodej/byt/1+kk/planany-pobori-/1770656332
77,3+kk,E,Ve velmi dobrém stavu,praha,9699999,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-prosek-letnanska/590348876
93,4+kk,A,Novostavba,moravskoslezsky-kraj,6998000,https://www.sreality.cz/detail/prodej/byt/4+kk/ticha-ticha-/932348492
108,3+kk,C,Ve velmi dobrém stavu,pardubicky-kraj,7600000,https://www.sreality.cz/detail/prodej/byt/3+kk/opatovice-nad-labem-opatovice-nad-labem-neplachova/199230028
40,2+kk,G,Po rekonstrukci,kralovehradecky-kraj,2906950,https://www.sreality.cz/detail/prodej/byt/2+kk/zacler-zacler-/501965388
59,3+kk,B,Novostavba,praha,10690000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-modrany-ceskoslovenskeho-exilu/3738239564
40,1+kk,B,Novostavba,praha,6099000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-horni-mecholupy-bolonska/3763929676
112,3+kk,D,Ve velmi dobrém stavu,praha,12980000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dolni-mecholupy-pod-lesikem/280986188
54,2+kk,B,Novostavba,praha,9837532,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-haje-stichova/1855873612
91,3+kk,C,Ve velmi dobrém stavu,praha,14790000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-tlumacovska/2186551884
89,3+kk,G,Ve velmi dobrém stavu,praha,15990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-podskalska/2715918924
26,1+kk,D,Ve velmi dobrém stavu,plzensky-kraj,3250000,https://www.sreality.cz/detail/prodej/byt/1+kk/plzen-bolevec-kralovicka/2970313292
136,2+kk,B,V dobrém stavu,praha,10490000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-strnadovych/160440908
73,4+kk,A,Novostavba,liberecky-kraj,7114267,https://www.sreality.cz/detail/prodej/byt/4+kk/velke-hamry-velke-hamry-/851776076
103,4+kk,G,Ve velmi dobrém stavu,praha,11575000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-radlice-na-farkane-iii/1672746316
57,2+kk,C,Ve velmi dobrém stavu,stredocesky-kraj,6790000,https://www.sreality.cz/detail/prodej/byt/2+kk/hostivice-hostivice-toskanska/2589856332
62,2+kk,G,Novostavba,praha,12480000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-brevnov-patockova/3630985804
56,2+kk,G,Ve velmi dobrém stavu,praha,9990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-brevnov-/1996714572
59,3+kk,B,Novostavba,praha,10120000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dolni-chabry-kobyliska/386818636
56,2+kk,G,Po rekonstrukci,plzensky-kraj,4790000,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-jizni-predmesti-zizkova/180101708
84,3+kk,B,Po rekonstrukci,liberecky-kraj,10553750,https://www.sreality.cz/detail/prodej/byt/3+kk/liberec-liberec-jizerska/2440262220
98,3+kk,B,Ve velmi dobrém stavu,praha,14990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-zverinova/3914474060
42,2+kk,D,V dobrém stavu,plzensky-kraj,3900000,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-skvrnany-krimicka/2849727052
21,1+kk,B,Novostavba,jihomoravsky-kraj,2594000,https://www.sreality.cz/detail/prodej/byt/1+kk/javornik-javornik-/2675299660
100,4+kk,C,Ve velmi dobrém stavu,praha,11580000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-strasnice-detska/4081873484
91,3+kk,B,Novostavba,stredocesky-kraj,9650000,https://www.sreality.cz/detail/prodej/byt/3+kk/klicany-klicany-na-cihelne/595948108
48,2+kk,C,Ve velmi dobrém stavu,plzensky-kraj,4450000,https://www.sreality.cz/detail/prodej/byt/2+kk/zelezna-ruda-zelezna-ruda-belvederska/2506973772
48,1+kk,B,Novostavba,praha,8000000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-stodulky-karla-kryla/3687060044
40,2+kk,G,Ve velmi dobrém stavu,liberecky-kraj,2950000,https://www.sreality.cz/detail/prodej/byt/2+kk/ceska-lipa-ceska-lipa-prazska/989266508
119,4+kk,D,Novostavba,praha,34300000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vinohrady-polska/2936451660
72,2+kk,G,Novostavba,praha,12790000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-modrany-ceskoslovenskeho-exilu/2202952268
52,2+kk,G,Ve velmi dobrém stavu,praha,10380000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-modrany-ceskoslovenskeho-exilu/680030796
51,2+kk,D,Ve velmi dobrém stavu,olomoucky-kraj,3990000,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-hodolany-masarykova-trida/3763233356
21,1+kk,G,Ve velmi dobrém stavu,ustecky-kraj,901000,https://www.sreality.cz/detail/prodej/byt/1+kk/litvinov-horni-litvinov-mostecka/258761292
54,3+kk,C,Ve velmi dobrém stavu,praha,12500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nusle-boleslavova/2355913292
95,4+kk,G,Ve velmi dobrém stavu,praha,14544000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vysocany-pod-harfou/714941004
43,2+kk,B,Ve velmi dobrém stavu,stredocesky-kraj,4295000,https://www.sreality.cz/detail/prodej/byt/2+kk/mlada-boleslav-mlada-boleslav-ii-17-listopadu/699007564
32,1+kk,G,Po rekonstrukci,praha,8500000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-nove-mesto-skolska/1278149964
52,2+kk,G,Ve velmi dobrém stavu,praha,10380000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-modrany-ceskoslovenskeho-exilu/680030796
55,3+kk,D,Ve velmi dobrém stavu,praha,9250000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-buchovcova/4095672908
89,4+kk,B,Novostavba,praha,12590000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-zabehlice-choceradska/827220556
51,2+kk,D,Ve velmi dobrém stavu,olomoucky-kraj,3990000,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-hodolany-masarykova-trida/3763233356
53,2+kk,C,Novostavba,praha,7990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-tulesicka/2253283916
183,4+kk,G,Ve velmi dobrém stavu,praha,23000000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kosire-namesti-josefa-machka/1200693836
54,2+kk,G,Ve velmi dobrém stavu,praha,9390000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-u-stare-cihelny/929309260
